=== Análise de Erros ===

Erros de POS Tagging (632):
Gold: INTJ | Predito: VERB
Gold: bom | Predito: ótimo
Gold: negócio | Predito: Negócio
Gold: maior | Predito: grande
Gold: gelar | Predito: gelada
Gold: índice | Predito: Índice
Gold: Urv | Predito: urv
Gold: misto | Predito: misturar
Gold: assimilável | Predito: assimilávil
Gold: submeter | Predito: submetir
Gold: for | Predito: ser
Gold: rodeio | Predito: Rodeio
Gold: confundir | Predito: confundi
Gold: constrangedor | Predito: Constrangedor
Gold: aguçado | Predito: aguçar
Gold: apurado | Predito: apurar
Gold: superdegustador | Predito: superdegustadores
Gold: gustativo | Predito: gustativa
Gold: telefone | Predito: Tel.
Gold: sair | Predito: Sai
Gold: cd-rom | Predito: CD-ROM
Gold: Congresso | Predito: congresso
Gold: congresso | Predito: Congresso
Gold: errado | Predito: errar
Gold: amar | Predito: amer
Gold: começar | Predito: Começam
Gold: Atlética | Predito: atlética
Gold: vir | Predito: vier
Gold: esperar | Predito: Esperamos
Gold: estar | Predito: Estar
Gold: senhor | Predito: sr.
Gold: apropriado | Predito: apropriar
Gold: derrotar | Predito: derrota
Gold: animar | Predito: Animado
Gold: bom | Predito: Bom
Gold: virar | Predito: ver
Gold: conhecer | Predito: Conhecer
Gold: gestão | Predito: Gestão
Gold: elas | Predito: ele
Gold: aberto | Predito: abrir
Gold: maior | Predito: grande
Gold: prejudicado | Predito: prejudicar
Gold: cometer | Predito: cometir
Gold: subordinado | Predito: subordinar
Gold: planificado | Predito: planificar
Gold: sugerir | Predito: sugerer
Gold: semilivre | Predito: semilivr
Gold: Bienal | Predito: bienal
Gold: tanto | Predito: Tanta
Gold: habitar | Predito: Habite
Gold: eles | Predito: ele
Gold: estar | Predito: Estão
Gold: Pp-RJ | Predito: PP-RJ
Gold: uma | Predito: um
Gold: submeter | Predito: submetir
Gold: Aids | Predito: aids
Gold: diversos | Predito: diverso
Gold: subordinar | Predito: subordinanda
Gold: Fazenda | Predito: fazenda
Gold: comprar | Predito: Compramos
Gold: enxergar | Predito: enxergueir
Gold: divulgar | Predito: Divulgar
Gold: pior | Predito: mau
Gold: detalhado | Predito: detalhar
Gold: filiar | Predito: filiado
Gold: seu | Predito: Suas
Gold: mau | Predito: piores
Gold: tomar | Predito: Tomar
Gold: precisar | Predito: preciso
Gold: requerer | Predito: requerir
Gold: hipertexto | Predito: Hipertexto
Gold: a | Predito: o
Gold: Direito | Predito: direito
Gold: é | Predito: ser
Gold: ele | Predito: o
Gold: meia-final | Predito: meias-final
Gold: a | Predito: o
Gold: Exército | Predito: exército
Gold: Exército | Predito: exército
Gold: morto | Predito: mortar
Gold: provar | Predito: prova
Gold: Exército | Predito: exército
Gold: resposta | Predito: r.
Gold: é | Predito: ser
Gold: superior | Predito: alto
Gold: sul | Predito: Sul
Gold: hoteleiro | Predito: hoteleira
Gold: comunidade | Predito: Comunidades
Gold: ser | Predito: foi
Gold: pôr | Predito: posto
Gold: vender | Predito: vendir
Gold: si | Predito: se
Gold: Queima-roupa | Predito: Queima-Roupa
Gold: Abril | Predito: abril
Gold: ele | Predito: ela
Gold: poder | Predito: Podem
Gold: descoberta | Predito: redescoberta
Gold: Presidente | Predito: presidente
Gold: sudanês | Predito: sudanesa
Gold: menor | Predito: pequeno
Gold: tentar | Predito: Tentámos
Gold: Anta | Predito: Antas
Gold: o | Predito: a
Gold: muito | Predito: muitas
Gold: ter | Predito: Terá
Gold: a | Predito: o
Gold: melhor | Predito: bom
Gold: defender | Predito: defesa
Gold: resposta | Predito: r.
Gold: parecer | Predito: Parecer
Gold: mínimo | Predito: pequeno
Gold: a | Predito: o
Gold: pergunta | Predito: p.
Gold: abrir | Predito: Abriu
Gold: menor | Predito: pequeno
Gold: o | Predito: a
Gold: a | Predito: o
Gold: capitalizar | Predito: Capitalizá
Gold: ela | Predito: la
Gold: diferente | Predito: diferentes
Gold: psd | Predito: PSD
Gold: Presidente | Predito: presidente
Gold: maior | Predito: grande
Gold: contas | Predito: conta
Gold: fazer | Predito: fizesse
Gold: português | Predito: portuguesa
Gold: estar | Predito: estivemos
Gold: viajar | Predito: Viajamos
Gold: a | Predito: o
Gold: loja | Predito: Lojas
Gold: ele | Predito: elas
Gold: poder | Predito: pude
Gold: Europeu | Predito: europeu
Gold: Europeu | Predito: europeu
Gold: riso | Predito: Risos
Gold: diferente | Predito: diferentes
Gold: seres | Predito: ser
Gold: humanos | Predito: humano
Gold: P | Predito: p
Gold: ministros | Predito: ministro
Gold: c | Predito: C
Gold: Instituto | Predito: Institutos
Gold: Nacional | Predito: Nacionais
Gold: matar | Predito: matá
Gold: ela | Predito: la
Gold: a | Predito: o
Gold: é | Predito: ser
Gold: perda | Predito: perde
Gold: prejuízo | Predito: prejuizos
Gold: a | Predito: o
Gold: o | Predito: as
Gold: o | Predito: os
Gold: marcar | Predito: Marcada
Gold: primeira | Predito: primeiro
Gold: acorrer | Predito: acorrir
Gold: hospital | Predito: Hospital
Gold: prisional | Predito: Prisional
Gold: São | Predito: S.
Gold: entrar | Predito: entre
Gold: desigualdade | Predito: Desigualdades
Gold: câmara | Predito: Câmara
Gold: Orçamento | Predito: orçamento
Gold: Estado | Predito: estado
Gold: a | Predito: A
Gold: palavras | Predito: palavra
Gold: termo | Predito: termos
Gold: ganhar | Predito: ganhá
Gold: eles | Predito: los
Gold: jogar | Predito: jogá
Gold: eles | Predito: los
Gold: manifestação | Predito: Manifestação
Gold: Maio | Predito: maio
Gold: estudante | Predito: Estudantes
Gold: Março | Predito: março
Gold: ser | Predito: Somos
Gold: De | Predito: de
Gold: adeus | Predito: Adeus
Gold: ogma | Predito: OGMA
Gold: a | Predito: o
Gold: gostar | Predito: gostaríar
Gold: menor | Predito: pequeno
Gold: a | Predito: o
Gold: havana | Predito: Havana
Gold: progredir | Predito: progridir
Gold: o | Predito: ele
Gold: Parlamento | Predito: parlamento
Gold: fazer | Predito: fazê
Gold: ele | Predito: lo
Gold: comprimir | Predito: cumprimir
Gold: quarks | Predito: quark
Gold: psi | Predito: Psi
Gold: teoricamente | Predito: teoricamento
Gold: física | Predito: físico
Gold: muõe | Predito: muão
Gold: ir | Predito: ser
Gold: melhor | Predito: bom
Gold: a | Predito: o
Gold: norte-americano | Predito: norte-americana
Gold: ter | Predito: Tínhamos
Gold: ir | Predito: er
Gold: nós | Predito: em o
Gold: ficar | Predito: ficaríamos
Gold: seguir | Predito: Seguir
Gold: ele | Predito: ela
Gold: eles/elas | Predito: eles
Gold: Constituição | Predito: constituição
Gold: melhor | Predito: bom
Gold: melhor | Predito: bom
Gold: santa | Predito: Santa
Gold: dar | Predito: desse
Gold: reunir | Predito: reunido
Gold: esquecer | Predito: Esquece
Gold: convir | Predito: convém
Gold: um | Predito: uma
Gold: incluir | Predito: incluír
Gold: nacional | Predito: nacinais
Gold: oceanário | Predito: Oceanário
Gold: si | Predito: se
Gold: todos | Predito: todo
Gold: dias | Predito: dia
Gold: cair | Predito: caír
Gold: administração | Predito: Administração
Gold: espezinhado | Predito: espezinhar
Gold: chumbado | Predito: chumbar
Gold: Estado | Predito: estado
Gold: postos | Predito: posto
Gold: resposta | Predito: r.
Gold: dormir | Predito: durma
Gold: vizinha | Predito: vizinho
Gold: queixar | Predito: Queixa
Gold: Montemor-o-Novo | Predito: MONTEMOR-O-NOVO
Gold: a | Predito: o
Gold: melhor | Predito: bom
Gold: nós | Predito: em o
Gold: a | Predito: o
Gold: Parlamento | Predito: parlamento
Gold: dotar | Predito: dotá
Gold: ele | Predito: lo
Gold: eles/elas | Predito: lhes
Gold: gritar | Predito: Gritam
Gold: o | Predito: ele
Gold: rir | Predito: rier
Gold: ele | Predito: eles
Gold: a | Predito: o
Gold: respirar | Predito: Respirar
Gold: foi | Predito: ser
Gold: pára-queda | Predito: pára-quedas
Gold: o | Predito: a
Gold: a | Predito: o
Gold: repetir | Predito: Repetiam
Gold: insistir | Predito: Insistiam
Gold: piratear | Predito: Pirateada
Gold: mau | Predito: má
Gold: o | Predito: ele
Gold: ficar | Predito: fiquei
Gold: gémeos | Predito: gémeo
Gold: ovo | Predito: óvulos
Gold: avenida | Predito: Av.
Gold: consagrado | Predito: consagrar
Gold: ele | Predito: elas
Gold: universo | Predito: Universos
Gold: matar | Predito: morto
Gold: dar | Predito: dêem
Gold: vir | Predito: vierem
Gold: construir | Predito: construír
Gold: o | Predito: O
Gold: a | Predito: o
Gold: fornecer | Predito: fornecir
Gold: encontrar | Predito: Encontra
Gold: diversos | Predito: diverso
Gold: o | Predito: ele
Gold: elas | Predito: eles
Gold: convidado | Predito: convidar
Gold: hora | Predito: h
Gold: Sporting | Predito: Sp.
Gold: fazer | Predito: Fê
Gold: ele | Predito: lo
Gold: movimentar | Predito: Movimentados
Gold: eletrônico | Predito: electrónico
Gold: mandar | Predito: mandá
Gold: elas | Predito: Las
Gold: despedir | Predito: despeder
Gold: eletrônico | Predito: electrónico
Gold: a | Predito: o
Gold: ela | Predito: a
Gold: referir | Predito: referido
Gold: a | Predito: o
Gold: união | Predito: União
Gold: europeu | Predito: Europeia
Gold: bom | Predito: Bons
Gold: falar | Predito: Falam
Gold: descontrair | Predito: descontraír
Gold: bom | Predito: Bons
Gold: melhor | Predito: bom
Gold: primeira | Predito: primeiro
Gold: Profissional | Predito: profissional
Gold: ser | Predito: foi
Gold: eles | Predito: o
Gold: vantagem | Predito: Vantagens
Gold: Estado | Predito: estado
Gold: maior | Predito: grande
Gold: injetar | Predito: injectar
Gold: rastos | Predito: rasto
Gold: fazer | Predito: Fazer
Gold: estar | Predito: Esteve
Gold: imagens | Predito: imagem
Gold: siemens | Predito: Siemens
Gold: beneficiar | Predito: Beneficiando
Gold: a | Predito: o
Gold: maior | Predito: grande
Gold: suspender | Predito: Suspensas
Gold: estar | Predito: Estar
Gold: Finanças | Predito: finanças
Gold: Estado | Predito: estado
Gold: Orçamento | Predito: orçamento
Gold: nós | Predito: em o
Gold: psd | Predito: PSD
Gold: um | Predito: Uma
Gold: Câmara | Predito: câmara
Gold: esclarecer | Predito: esclarecir
Gold: a | Predito: o
Gold: a | Predito: o
Gold: participar | Predito: participada
Gold: vender | Predito: vendir
Gold: h | Predito: H
Gold: tratar | Predito: Trata
Gold: manter | Predito: mantir
Gold: rte | Predito: RTE
Gold: melhor | Predito: bom
Gold: preservado | Predito: preservar
Gold: ultimamente | Predito: Ultimamente
Gold: aparecer | Predito: apariceu
Gold: posto | Predito: postos
Gold: o | Predito: ele
Gold: arder | Predito: ardir
Gold: haver | Predito: Houve
Gold: superior | Predito: alto
Gold: videojogo | Predito: vídeojogos
Gold: acrescer | Predito: acrescir
Gold: eles | Predito: o
Gold: a | Predito: o
Gold: Observatório | Predito: observatório
Gold: distribuir | Predito: Distribuídos
Gold: infarmed | Predito: Infarmed
Gold: queixar | Predito: queixa
Gold: protagonizar | Predito: Protagonizava
Gold: rumor | Predito: Rumores
Gold: Estado | Predito: estado
Gold: ele | Predito: eles
Gold: dado | Predito: dar

Erros de Dependências ({len(error_analysis['dependency_errors'])}):
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (5, 'nsubj')
Gold: (5, 'punct') | Predito: (3, 'punct')
Gold: (3, 'acl:relcl') | Predito: (0, 'ROOT')
Gold: (5, 'csubj') | Predito: (5, 'ccomp')
Gold: (11, 'punct') | Predito: (5, 'punct')
Gold: (5, 'conj') | Predito: (5, 'parataxis')
Gold: (11, 'nsubj') | Predito: (11, 'obj')
Gold: (3, 'punct') | Predito: (5, 'punct')
Gold: (6, 'nsubj') | Predito: (4, 'nsubj')
Gold: (7, 'discourse') | Predito: (0, 'ROOT')
Gold: (4, 'fixed') | Predito: (7, 'mark')
Gold: (0, 'root') | Predito: (4, 'ccomp')
Gold: (7, 'punct') | Predito: (4, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (21, 'nmod') | Predito: (23, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (16, 'punct') | Predito: (10, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (8, 'xcomp') | Predito: (8, 'advcl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (1, 'conj') | Predito: (1, 'parataxis')
Gold: (1, 'conj') | Predito: (3, 'conj')
Gold: (7, 'obj') | Predito: (7, 'obl')
Gold: (3, 'discourse') | Predito: (3, 'parataxis')
Gold: (3, 'punct') | Predito: (12, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (12, 'obj') | Predito: (12, 'nsubj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (4, 'obl') | Predito: (5, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (11, 'punct') | Predito: (8, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (12, 'obl') | Predito: (13, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (11, 'advcl') | Predito: (5, 'advcl')
Gold: (3, 'xcomp') | Predito: (11, 'ccomp')
Gold: (5, 'obl') | Predito: (5, 'obj')
Gold: (3, 'punct') | Predito: (5, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (16, 'appos') | Predito: (16, 'parataxis')
Gold: (5, 'nmod') | Predito: (7, 'nmod')
Gold: (5, 'punct') | Predito: (13, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (27, 'obl') | Predito: (26, 'nmod')
Gold: (2, 'nmod') | Predito: (4, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (14, 'obj') | Predito: (14, 'nsubj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (19, 'acl:relcl') | Predito: (21, 'acl:relcl')
Gold: (25, 'conj') | Predito: (26, 'conj')
Gold: (1, 'punct') | Predito: (6, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (2, 'conj') | Predito: (10, 'conj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (1, 'appos') | Predito: (1, 'nmod')
Gold: (7, 'conj') | Predito: (7, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (3, 'nmod') | Predito: (5, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (13, 'appos') | Predito: (9, 'obj')
Gold: (32, 'cc') | Predito: (27, 'cc')
Gold: (32, 'cop') | Predito: (27, 'cop')
Gold: (9, 'obl') | Predito: (9, 'conj')
Gold: (9, 'conj') | Predito: (30, 'amod')
Gold: (32, 'obl') | Predito: (9, 'ccomp')
Gold: (2, 'nmod') | Predito: (2, 'flat:name')
Gold: (3, 'flat:name') | Predito: (2, 'appos')
Gold: (3, 'conj') | Predito: (2, 'conj')
Gold: (6, 'flat:name') | Predito: (2, 'flat:name')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (5, 'appos') | Predito: (7, 'appos')
Gold: (16, 'nmod') | Predito: (15, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (2, 'nmod') | Predito: (4, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (30, 'appos') | Predito: (30, 'parataxis')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (10, 'advcl') | Predito: (10, 'xcomp')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (15, 'nsubj') | Predito: (40, 'nsubj:pass')
Gold: (15, 'cop') | Predito: (14, 'cop')
Gold: (0, 'root') | Predito: (7, 'amod')
Gold: (15, 'punct') | Predito: (40, 'punct')
Gold: (28, 'obl') | Predito: (40, 'obl')
Gold: (15, 'advcl') | Predito: (0, 'ROOT')
Gold: (42, 'case') | Predito: (45, 'case')
Gold: (28, 'obl') | Predito: (41, 'fixed')
Gold: (45, 'case') | Predito: (41, 'fixed')
Gold: (42, 'nmod') | Predito: (40, 'obl')
Gold: (46, 'punct') | Predito: (53, 'punct')
Gold: (45, 'acl') | Predito: (40, 'advcl')
Gold: (15, 'punct') | Predito: (40, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (13, 'nsubj') | Predito: (7, 'nsubj')
Gold: (3, 'acl') | Predito: (17, 'advcl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (22, 'advcl') | Predito: (22, 'acl')
Gold: (26, 'obl') | Predito: (29, 'nmod')
Gold: (43, 'advmod') | Predito: (39, 'advmod')
Gold: (46, 'acl') | Predito: (49, 'acl')
Gold: (13, 'punct') | Predito: (17, 'punct')
Gold: (4, 'punct') | Predito: (6, 'punct')
Gold: (16, 'advmod') | Predito: (10, 'advmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (18, 'mark') | Predito: (20, 'mark')
Gold: (16, 'ccomp') | Predito: (20, 'cop')
Gold: (18, 'nsubj') | Predito: (16, 'ccomp')
Gold: (18, 'obl') | Predito: (20, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (17, 'advcl') | Predito: (17, 'acl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (6, 'appos') | Predito: (3, 'appos')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (21, 'conj') | Predito: (23, 'conj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (2, 'obj') | Predito: (2, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (23, 'nmod') | Predito: (21, 'obl')
Gold: (4, 'punct') | Predito: (17, 'punct')
Gold: (4, 'obl') | Predito: (17, 'nsubj')
Gold: (17, 'punct') | Predito: (13, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (28, 'appos') | Predito: (28, 'conj')
Gold: (30, 'conj') | Predito: (28, 'conj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (15, 'expl') | Predito: (15, 'obj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (3, 'punct') | Predito: (8, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (10, 'nsubj') | Predito: (10, 'dep')
Gold: (10, 'obj') | Predito: (10, 'obl')
Gold: (18, 'amod') | Predito: (21, 'amod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (8, 'conj') | Predito: (7, 'conj')
Gold: (13, 'expl') | Predito: (17, 'mark')
Gold: (13, 'obl') | Predito: (13, 'obj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (15, 'case') | Predito: (12, 'case')
Gold: (11, 'fixed') | Predito: (10, 'obl')
Gold: (11, 'fixed') | Predito: (12, 'fixed')
Gold: (10, 'advcl') | Predito: (10, 'dep')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (3, 'obl') | Predito: (3, 'xcomp')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (7, 'nmod') | Predito: (10, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (13, 'nmod') | Predito: (16, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (4, 'nmod') | Predito: (7, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (9, 'punct') | Predito: (15, 'punct')
Gold: (25, 'obl') | Predito: (26, 'nmod')
Gold: (37, 'nmod') | Predito: (32, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (2, 'mark') | Predito: (2, 'case')
Gold: (12, 'nmod') | Predito: (19, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (29, 'obl') | Predito: (29, 'obj')
Gold: (35, 'punct') | Predito: (29, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (1, 'obj') | Predito: (1, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (7, 'punct') | Predito: (13, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (2, 'obj') | Predito: (2, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (5, 'punct') | Predito: (14, 'punct')
Gold: (5, 'obj') | Predito: (12, 'conj')
Gold: (5, 'punct') | Predito: (14, 'punct')
Gold: (5, 'obl') | Predito: (14, 'nmod')
Gold: (6, 'nmod') | Predito: (8, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (4, 'case') | Predito: (1, 'fixed')
Gold: (1, 'nmod') | Predito: (5, 'nsubj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (5, 'punct') | Predito: (16, 'punct')
Gold: (5, 'punct') | Predito: (16, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (13, 'ccomp') | Predito: (13, 'parataxis')
Gold: (7, 'obj') | Predito: (7, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (6, 'obl') | Predito: (2, 'appos')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (20, 'fixed') | Predito: (23, 'advmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (10, 'appos') | Predito: (1, 'parataxis')
Gold: (17, 'nummod') | Predito: (21, 'nummod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (5, 'advcl') | Predito: (4, 'acl')
Gold: (11, 'compound') | Predito: (11, 'amod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (8, 'conj') | Predito: (10, 'conj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (3, 'parataxis') | Predito: (3, 'conj')
Gold: (9, 'obl') | Predito: (9, 'obj')
Gold: (12, 'conj') | Predito: (15, 'conj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (6, 'ccomp') | Predito: (6, 'parataxis')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (6, 'obl') | Predito: (6, 'obj')
Gold: (6, 'obl') | Predito: (9, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (9, 'punct') | Predito: (6, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (10, 'nsubj')
Gold: (2, 'punct') | Predito: (6, 'punct')
Gold: (2, 'acl') | Predito: (0, 'ROOT')
Gold: (10, 'punct') | Predito: (18, 'punct')
Gold: (2, 'nmod') | Predito: (10, 'obl')
Gold: (2, 'punct') | Predito: (10, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (7, 'mark') | Predito: (7, 'nsubj')
Gold: (7, 'advmod') | Predito: (7, 'cc')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (12, 'punct') | Predito: (2, 'punct')
Gold: (15, 'nmod') | Predito: (17, 'nmod')
Gold: (3, 'punct') | Predito: (23, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (14, 'mark') | Predito: (10, 'case')
Gold: (14, 'nsubj') | Predito: (14, 'obj')
Gold: (10, 'fixed') | Predito: (14, 'obj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (7, 'nmod') | Predito: (11, 'nsubj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (8, 'nmod') | Predito: (3, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (10, 'flat:name') | Predito: (12, 'cc')
Gold: (10, 'flat:name') | Predito: (10, 'conj')
